geo,year,month,nights_spent,lag_1m,lag_12m
LT,2022,4,4421.0,1407.0,789.0
LT,2022,5,8337.0,4421.0,5365.0
LT,2022,6,25680.0,8337.0,27227.0
LT,2022,7,28501.0,25680.0,55588.0
LT,2022,8,36783.0,28501.0,31516.0
LT,2022,9,4644.0,36783.0,6907.0
LT,2022,10,1617.0,4644.0,4721.0
LT,2022,11,674.0,1617.0,1946.0
LT,2022,12,1163.0,674.0,1773.0
LT,2023,1,1515.0,1163.0,1680.0
LT,2023,2,1880.0,1515.0,1100.0
LT,2023,3,2424.0,1880.0,1407.0
LT,2023,4,3879.0,2424.0,4421.0
LT,2023,5,30677.0,3879.0,8337.0
LT,2023,6,43683.0,30677.0,25680.0
LT,2023,7,54282.0,43683.0,28501.0
LT,2023,8,65125.0,54282.0,36783.0
LT,2023,9,21610.0,65125.0,4644.0
LT,2023,10,10037.0,21610.0,1617.0
LT,2023,11,832.0,10037.0,674.0
LT,2023,12,1798.0,832.0,1163.0
LT,2024,1,636.0,1798.0,1515.0
LT,2024,2,720.0,636.0,1880.0
LT,2024,3,1204.0,720.0,2424.0
LT,2024,4,1819.0,1204.0,3879.0
LT,2024,5,6987.0,1819.0,30677.0
LT,2024,6,18408.0,6987.0,43683.0
LT,2024,7,29519.0,18408.0,54282.0
LT,2024,8,26906.0,29519.0,65125.0
LT,2024,9,5865.0,26906.0,21610.0
LT,2024,10,2468.0,5865.0,10037.0
LT,2024,11,1041.0,2468.0,832.0
LT,2024,12,823.0,1041.0,1798.0
LT,2025,1,5450.0,823.0,636.0
LT,2025,2,3882.0,5450.0,720.0
LT,2025,3,4428.0,3882.0,1204.0
LT,2025,4,2348.0,4428.0,1819.0
LT,2025,5,11868.0,2348.0,6987.0
LT,2025,6,26734.0,11868.0,18408.0
LT,2025,7,56869.0,26734.0,29519.0
LT,2025,8,26140.0,56869.0,26906.0
LT,2025,9,8493.0,26140.0,5865.0
LT,2025,10,2834.0,8493.0,2468.0
LT,2025,11,2552.0,2834.0,1041.0
LT,2025,12,2638.0,2552.0,823.0
LT,2026,1,2726.0,2638.0,5450.0
LT,2026,2,1054.0,2726.0,3882.0
LT,2026,3,1004.0,1054.0,4428.0
LT,2026,4,1750.0,1004.0,2348.0
LT,2026,5,1750.0,1750.0,11868.0
LT,2026,6,1750.0,1750.0,26734.0
LT,2026,7,1750.0,1750.0,56869.0
LT,2026,8,1750.0,1750.0,26140.0
LT,2026,9,1750.0,1750.0,8493.0
LT,2026,10,1750.0,1750.0,2834.0
LT,2026,11,1750.0,1750.0,2552.0
LT,2026,12,1750.0,1750.0,2638.0
LU,2011,1,4414.0,4414.0,4414.0
LU,2011,2,3594.0,4414.0,4414.0
LU,2011,3,5267.0,3594.0,4414.0
LU,2011,4,49133.0,5267.0,4414.0
LU,2011,5,73636.0,49133.0,4414.0
LU,2011,6,92997.0,73636.0,4414.0
LU,2011,7,192533.0,92997.0,4414.0
LU,2011,8,161613.0,192533.0,4414.0
LU,2011,9,33156.0,161613.0,4414.0
LU,2011,10,18424.0,33156.0,4414.0
LU,2011,11,4362.0,18424.0,4414.0
LU,2011,12,1836.0,4362.0,4414.0
LU,2012,1,24139.0,1836.0,4414.0
LU,2012,2,22997.0,24139.0,3594.0
LU,2012,3,27689.0,22997.0,5267.0
LU,2012,4,48454.0,27689.0,49133.0
LU,2012,5,93093.0,48454.0,73636.0
LU,2012,6,93451.0,93093.0,92997.0
LU,2012,7,207328.0,93451.0,192533.0
LU,2012,8,180846.0,207328.0,161613.0
LU,2012,9,44118.0,180846.0,33156.0
LU,2012,10,22163.0,44118.0,18424.0
LU,2012,11,7107.0,22163.0,4362.0
LU,2012,12,5172.0,7107.0,1836.0
LU,2013,1,33342.0,5172.0,24139.0
LU,2013,2,30824.0,33342.0,22997.0
LU,2013,3,41145.0,30824.0,27689.0
LU,2013,4,48645.0,41145.0,48454.0
LU,2013,5,111442.0,48645.0,93093.0
LU,2013,6,104489.0,111442.0,93451.0
LU,2013,7,228076.0,104489.0,207328.0
LU,2013,8,178660.0,228076.0,180846.0
LU,2013,9,43473.0,178660.0,44118.0
LU,2013,10,23980.0,43473.0,22163.0
LU,2013,11,7072.0,23980.0,7107.0
LU,2013,12,5025.0,7072.0,5172.0
LU,2014,1,3647.0,5025.0,33342.0
LU,2014,2,3226.0,3647.0,30824.0
LU,2014,3,5138.0,3226.0,41145.0
LU,2014,4,57588.0,5138.0,48645.0
LU,2014,5,128575.0,57588.0,111442.0
LU,2014,6,162674.0,128575.0,104489.0
LU,2014,7,264947.0,162674.0,228076.0
LU,2014,8,219070.0,264947.0,178660.0
LU,2014,9,52092.0,219070.0,43473.0
LU,2014,10,26433.0,52092.0,23980.0
LU,2014,11,6494.0,26433.0,7072.0
LU,2014,12,4607.0,6494.0,5025.0
LU,2015,1,17767.0,4607.0,3647.0
LU,2015,2,16382.0,17767.0,3226.0
LU,2015,3,11101.0,16382.0,5138.0
LU,2015,4,62181.0,11101.0,57588.0
LU,2015,5,156052.0,62181.0,128575.0
LU,2015,6,172414.0,156052.0,162674.0
LU,2015,7,297270.0,172414.0,264947.0
LU,2015,8,234458.0,297270.0,219070.0
LU,2015,9,55268.0,234458.0,52092.0
LU,2015,10,29975.0,55268.0,26433.0
LU,2015,11,8645.0,29975.0,6494.0
LU,2015,12,3663.0,8645.0,4607.0
LU,2016,1,9236.0,3663.0,17767.0
LU,2016,2,6941.0,9236.0,16382.0
LU,2016,3,15616.0,6941.0,11101.0
LU,2016,4,49920.0,15616.0,62181.0
LU,2016,5,144041.0,49920.0,156052.0
LU,2016,6,155539.0,144041.0,172414.0
LU,2016,7,284073.0,155539.0,297270.0
LU,2016,8,308647.0,284073.0,234458.0
LU,2016,9,64547.0,308647.0,55268.0
LU,2016,10,32546.0,64547.0,29975.0
LU,2016,11,9470.0,32546.0,8645.0
LU,2016,12,5182.0,9470.0,3663.0
LU,2017,1,5090.0,5182.0,9236.0
LU,2017,2,4097.0,5090.0,6941.0
LU,2017,3,10998.0,4097.0,15616.0
LU,2017,4,72921.0,10998.0,49920.0
LU,2017,5,137447.0,72921.0,144041.0
LU,2017,6,176182.0,137447.0,155539.0
LU,2017,7,263456.0,176182.0,284073.0
LU,2017,8,310395.0,263456.0,308647.0
LU,2017,9,50372.0,310395.0,64547.0
LU,2017,10,29091.0,50372.0,32546.0
LU,2017,11,8871.0,29091.0,9470.0
LU,2017,12,4896.0,8871.0,5182.0
LU,2018,1,13823.0,4896.0,5090.0
LU,2018,2,4356.0,13823.0,4097.0
LU,2018,3,7673.0,4356.0,10998.0
LU,2018,4,45842.0,7673.0,72921.0
LU,2018,5,136054.0,45842.0,137447.0
LU,2018,6,165325.0,136054.0,176182.0
LU,2018,7,265560.0,165325.0,263456.0
LU,2018,8,224081.0,265560.0,310395.0
LU,2018,9,46948.0,224081.0,50372.0
LU,2018,10,29807.0,46948.0,29091.0
LU,2018,11,8066.0,29807.0,8871.0
LU,2018,12,4326.0,8066.0,4896.0
LU,2019,1,10359.0,4326.0,13823.0
LU,2019,2,8697.0,10359.0,4356.0
LU,2019,3,12853.0,8697.0,7673.0
LU,2019,4,74624.0,12853.0,45842.0
LU,2019,5,119803.0,74624.0,136054.0
LU,2019,6,158129.0,119803.0,165325.0
LU,2019,7,247427.0,158129.0,265560.0
LU,2019,8,246485.0,247427.0,224081.0
LU,2019,9,54936.0,246485.0,46948.0
LU,2019,10,26967.0,54936.0,29807.0
LU,2019,11,12197.0,26967.0,8066.0
LU,2019,12,9958.0,12197.0,4326.0
LU,2020,1,14518.0,9958.0,10359.0
LU,2020,2,5595.0,14518.0,8697.0
LU,2020,3,4001.0,5595.0,12853.0
LU,2020,4,1596.0,4001.0,74624.0
LU,2020,5,31648.0,1596.0,119803.0
LU,2020,6,64083.0,31648.0,158129.0
LU,2020,7,154276.0,64083.0,247427.0
LU,2020,8,178246.0,154276.0,246485.0
LU,2020,9,35623.0,178246.0,54936.0
LU,2020,10,19186.0,35623.0,26967.0
LU,2020,11,8833.0,19186.0,12197.0
LU,2020,12,7675.0,8833.0,9958.0
LU,2021,1,11227.0,7675.0,14518.0
LU,2021,2,9666.0,11227.0,5595.0
LU,2021,3,11886.0,9666.0,4001.0
LU,2021,4,38471.0,11886.0,1596.0
LU,2021,5,120900.0,38471.0,31648.0
LU,2021,6,121241.0,120900.0,64083.0
LU,2021,7,195793.0,121241.0,154276.0
LU,2021,8,255393.0,195793.0,178246.0
LU,2021,9,69326.0,255393.0,35623.0
LU,2021,10,38683.0,69326.0,19186.0
LU,2021,11,19312.0,38683.0,8833.0
LU,2021,12,13067.0,19312.0,7675.0
LU,2022,1,11358.0,13067.0,11227.0
LU,2022,2,11212.0,11358.0,9666.0
LU,2022,3,15710.0,11212.0,11886.0
LU,2022,4,78832.0,15710.0,38471.0
LU,2022,5,168836.0,78832.0,120900.0
LU,2022,6,160213.0,168836.0,121241.0
LU,2022,7,279176.0,160213.0,195793.0
LU,2022,8,318717.0,279176.0,255393.0
LU,2022,9,86327.0,318717.0,69326.0
LU,2022,10,45550.0,86327.0,38683.0
LU,2022,11,16856.0,45550.0,19312.0
LU,2022,12,12198.0,16856.0,13067.0
LU,2023,1,10887.0,12198.0,11358.0
LU,2023,2,10075.0,10887.0,11212.0
LU,2023,3,14535.0,10075.0,15710.0
LU,2023,4,111200.0,14535.0,78832.0
LU,2023,5,203480.0,111200.0,168836.0
LU,2023,6,189322.0,203480.0,160213.0
LU,2023,7,302073.0,189322.0,279176.0
LU,2023,8,318989.0,302073.0,318717.0
LU,2023,9,85484.0,318989.0,86327.0
LU,2023,10,38580.0,85484.0,45550.0
LU,2023,11,8650.0,38580.0,16856.0
LU,2023,12,7842.0,8650.0,12198.0
LU,2024,1,5846.0,7842.0,10887.0
LU,2024,2,6594.0,5846.0,10075.0
LU,2024,3,14112.0,6594.0,14535.0
LU,2024,4,87117.0,14112.0,111200.0
LU,2024,5,203349.0,87117.0,203480.0
LU,2024,6,182681.0,203349.0,189322.0
LU,2024,7,316510.0,182681.0,302073.0
LU,2024,8,384011.0,316510.0,318989.0
LU,2024,9,101313.0,384011.0,85484.0
LU,2024,10,41441.0,101313.0,38580.0
LU,2024,11,12011.0,41441.0,8650.0
LU,2024,12,8698.0,12011.0,7842.0
LU,2025,1,9112.0,8698.0,5846.0
LU,2025,2,8679.0,9112.0,6594.0
LU,2025,3,16002.0,8679.0,14112.0
LU,2025,4,103754.0,16002.0,87117.0
LU,2025,5,170312.0,103754.0,203349.0
LU,2025,6,186102.0,170312.0,182681.0
LU,2025,7,312571.0,186102.0,316510.0
LU,2025,8,319268.0,312571.0,384011.0
LU,2025,9,76749.0,319268.0,101313.0
LU,2025,10,41338.0,76749.0,41441.0
LU,2025,11,10819.0,41338.0,12011.0
LU,2025,12,7758.0,10819.0,8698.0
LU,2026,1,4533.0,7758.0,9112.0
LU,2026,2,7309.0,4533.0,8679.0
LU,2026,3,16200.0,7309.0,16002.0
LU,2026,4,103098.0,16200.0,103754.0
LU,2026,5,103098.0,103098.0,170312.0
LU,2026,6,103098.0,103098.0,186102.0
LU,2026,7,103098.0,103098.0,312571.0
LU,2026,8,103098.0,103098.0,319268.0
LU,2026,9,103098.0,103098.0,76749.0
LU,2026,10,103098.0,103098.0,41338.0
LU,2026,11,103098.0,103098.0,10819.0
LU,2026,12,103098.0,103098.0,7758.0
LV,2011,1,2063.0,2063.0,2063.0
LV,2011,2,2063.0,2063.0,2063.0
LV,2011,3,2063.0,2063.0,2063.0
LV,2011,4,2063.0,2063.0,2063.0
LV,2011,5,2063.0,2063.0,2063.0
LV,2011,6,2063.0,2063.0,2063.0
LV,2011,7,2063.0,2063.0,2063.0
LV,2011,8,2063.0,2063.0,2063.0
LV,2011,9,2063.0,2063.0,2063.0
LV,2011,10,2063.0,2063.0,2063.0
LV,2011,11,2063.0,2063.0,2063.0
LV,2011,12,2063.0,2063.0,2063.0
LV,2012,1,2063.0,2063.0,2063.0
LV,2012,2,2119.0,2063.0,2063.0
LV,2012,3,1724.0,2119.0,2063.0
LV,2012,4,2156.0,1724.0,2063.0
LV,2012,5,6775.0,2156.0,2063.0
LV,2012,6,24774.0,6775.0,2063.0
LV,2012,7,56862.0,24774.0,2063.0
LV,2012,8,43508.0,56862.0,2063.0
LV,2012,9,7745.0,43508.0,2063.0
LV,2012,10,4983.0,7745.0,2063.0
LV,2012,11,2911.0,4983.0,2063.0
LV,2012,12,3079.0,2911.0,2063.0
LV,2013,1,2675.0,3079.0,2063.0
LV,2013,2,3151.0,2675.0,2119.0
LV,2013,3,1999.0,3151.0,1724.0
LV,2013,4,2377.0,1999.0,2156.0
LV,2013,5,9584.0,2377.0,6775.0
LV,2013,6,36235.0,9584.0,24774.0
LV,2013,7,64799.0,36235.0,56862.0
LV,2013,8,56614.0,64799.0,43508.0
LV,2013,9,11547.0,56614.0,7745.0
LV,2013,10,5696.0,11547.0,4983.0
LV,2013,11,4461.0,5696.0,2911.0
LV,2013,12,4524.0,4461.0,3079.0
LV,2014,1,3103.0,4524.0,2675.0
LV,2014,2,2280.0,3103.0,3151.0
LV,2014,3,2063.0,2280.0,1999.0
LV,2014,4,4079.0,2063.0,2377.0
LV,2014,5,15116.0,4079.0,9584.0
LV,2014,6,37033.0,15116.0,36235.0
LV,2014,7,84961.0,37033.0,64799.0
LV,2014,8,65853.0,84961.0,56614.0
LV,2014,9,13610.0,65853.0,11547.0
LV,2014,10,6153.0,13610.0,5696.0
LV,2014,11,3970.0,6153.0,4461.0
LV,2014,12,4019.0,3970.0,4524.0
LV,2015,1,350.0,4019.0,3103.0
LV,2015,2,840.0,350.0,2280.0
LV,2015,3,725.0,840.0,2063.0
LV,2015,4,1103.0,725.0,4079.0
LV,2015,5,5394.0,1103.0,15116.0
LV,2015,6,19687.0,5394.0,37033.0
LV,2015,7,50960.0,19687.0,84961.0
LV,2015,8,42517.0,50960.0,65853.0
LV,2015,9,3696.0,42517.0,13610.0
LV,2015,10,812.0,3696.0,6153.0
LV,2015,11,230.0,812.0,3970.0
LV,2015,12,256.0,230.0,4019.0
LV,2016,1,162.0,256.0,350.0
LV,2016,2,201.0,162.0,840.0
LV,2016,3,507.0,201.0,725.0
LV,2016,4,935.0,507.0,1103.0
LV,2016,5,5311.0,935.0,5394.0
LV,2016,6,30382.0,5311.0,19687.0
LV,2016,7,54723.0,30382.0,50960.0
LV,2016,8,40936.0,54723.0,42517.0
LV,2016,9,4388.0,40936.0,3696.0
LV,2016,10,925.0,4388.0,812.0
LV,2016,11,315.0,925.0,230.0
LV,2016,12,413.0,315.0,256.0
LV,2017,1,352.0,413.0,162.0
LV,2017,2,324.0,352.0,201.0
LV,2017,3,406.0,324.0,507.0
LV,2017,4,1185.0,406.0,935.0
LV,2017,5,5447.0,1185.0,5311.0
LV,2017,6,24336.0,5447.0,30382.0
LV,2017,7,55181.0,24336.0,54723.0
LV,2017,8,45106.0,55181.0,40936.0
LV,2017,9,5775.0,45106.0,4388.0
LV,2017,10,885.0,5775.0,925.0
LV,2017,11,301.0,885.0,315.0
LV,2017,12,330.0,301.0,413.0
LV,2018,1,235.0,330.0,352.0
LV,2018,2,292.0,235.0,324.0
LV,2018,3,849.0,292.0,406.0
LV,2018,4,1143.0,849.0,1185.0
LV,2018,5,8473.0,1143.0,5447.0
LV,2018,6,32580.0,8473.0,24336.0
LV,2018,7,59227.0,32580.0,55181.0
LV,2018,8,47492.0,59227.0,45106.0
LV,2018,9,6678.0,47492.0,5775.0
LV,2018,10,1068.0,6678.0,885.0
LV,2018,11,327.0,1068.0,301.0
LV,2018,12,527.0,327.0,330.0
LV,2019,1,459.0,527.0,235.0
LV,2019,2,594.0,459.0,292.0
LV,2019,3,664.0,594.0,849.0
LV,2019,4,1234.0,664.0,1143.0
LV,2019,5,11810.0,1234.0,8473.0
LV,2019,6,34707.0,11810.0,32580.0
LV,2019,7,60645.0,34707.0,59227.0
LV,2019,8,46723.0,60645.0,47492.0
LV,2019,9,7732.0,46723.0,6678.0
LV,2019,10,1307.0,7732.0,1068.0
LV,2019,11,661.0,1307.0,327.0
LV,2019,12,387.0,661.0,527.0
LV,2020,1,331.0,387.0,459.0
LV,2020,2,289.0,331.0,594.0
LV,2020,3,237.0,289.0,664.0
LV,2020,4,319.0,237.0,1234.0
LV,2020,5,2541.0,319.0,11810.0
LV,2020,6,21437.0,2541.0,34707.0
LV,2020,7,49797.0,21437.0,60645.0
LV,2020,8,47983.0,49797.0,46723.0
LV,2020,9,3854.0,47983.0,7732.0
LV,2020,10,842.0,3854.0,1307.0
LV,2020,11,382.0,842.0,661.0
LV,2020,12,480.0,382.0,387.0
LV,2021,1,862.0,480.0,331.0
LV,2021,2,1020.0,862.0,289.0
LV,2021,3,914.0,1020.0,237.0
LV,2021,4,1007.0,914.0,319.0
LV,2021,5,6860.0,1007.0,2541.0
LV,2021,6,26924.0,6860.0,21437.0
LV,2021,7,48317.0,26924.0,49797.0
LV,2021,8,33281.0,48317.0,47983.0
LV,2021,9,4762.0,33281.0,3854.0
LV,2021,10,1654.0,4762.0,842.0
LV,2021,11,976.0,1654.0,382.0
LV,2021,12,1256.0,976.0,480.0
LV,2022,1,1274.0,1256.0,862.0
LV,2022,2,1018.0,1274.0,1020.0
LV,2022,3,1391.0,1018.0,914.0
LV,2022,4,2861.0,1391.0,1007.0
LV,2022,5,4688.0,2861.0,6860.0
LV,2022,6,29706.0,4688.0,26924.0
LV,2022,7,57633.0,29706.0,48317.0
LV,2022,8,47945.0,57633.0,33281.0
LV,2022,9,5674.0,47945.0,4762.0
LV,2022,10,2679.0,5674.0,1654.0
LV,2022,11,1233.0,2679.0,976.0
LV,2022,12,1254.0,1233.0,1256.0
LV,2023,1,921.0,1254.0,1274.0
LV,2023,2,1040.0,921.0,1018.0
LV,2023,3,841.0,1040.0,1391.0
LV,2023,4,2122.0,841.0,2861.0
LV,2023,5,6724.0,2122.0,4688.0
LV,2023,6,33586.0,6724.0,29706.0
LV,2023,7,69924.0,33586.0,57633.0
LV,2023,8,43309.0,69924.0,47945.0
LV,2023,9,8798.0,43309.0,5674.0
LV,2023,10,1858.0,8798.0,2679.0
LV,2023,11,1544.0,1858.0,1233.0
LV,2023,12,1282.0,1544.0,1254.0
LV,2024,1,816.0,1282.0,921.0
LV,2024,2,1213.0,816.0,1040.0
LV,2024,3,1495.0,1213.0,841.0
LV,2024,4,2052.0,1495.0,2122.0
LV,2024,5,9980.0,2052.0,6724.0
LV,2024,6,38993.0,9980.0,33586.0
LV,2024,7,61254.0,38993.0,69924.0
LV,2024,8,54295.0,61254.0,43309.0
LV,2024,9,6880.0,54295.0,8798.0
LV,2024,10,2279.0,6880.0,1858.0
LV,2024,11,948.0,2279.0,1544.0
LV,2024,12,1355.0,948.0,1282.0
LV,2025,1,1214.0,1355.0,816.0
LV,2025,2,1443.0,1214.0,1213.0
LV,2025,3,1678.0,1443.0,1495.0
LV,2025,4,2747.0,1678.0,2052.0
LV,2025,5,9850.0,2747.0,9980.0
LV,2025,6,30837.0,9850.0,38993.0
LV,2025,7,62767.0,30837.0,61254.0
LV,2025,8,50782.0,62767.0,54295.0
LV,2025,9,7744.0,50782.0,6880.0
LV,2025,10,2146.0,7744.0,2279.0
LV,2025,11,1461.0,2146.0,948.0
LV,2025,12,1276.0,1461.0,1355.0
LV,2026,1,1085.0,1276.0,1214.0
LV,2026,2,1096.0,1085.0,1443.0
LV,2026,3,1182.0,1096.0,1678.0
LV,2026,4,1643.0,1182.0,2747.0
LV,2026,5,1643.0,1643.0,9850.0
LV,2026,6,1643.0,1643.0,30837.0
LV,2026,7,1643.0,1643.0,62767.0
LV,2026,8,1643.0,1643.0,50782.0
LV,2026,9,1643.0,1643.0,7744.0
LV,2026,10,1643.0,1643.0,2146.0
LV,2026,11,1643.0,1643.0,1461.0
LV,2026,12,1643.0,1643.0,1276.0
ME,2011,1,119.0,119.0,119.0
ME,2011,2,119.0,119.0,119.0
ME,2011,3,119.0,119.0,119.0
ME,2011,4,119.0,119.0,119.0
ME,2011,5,119.0,119.0,119.0
ME,2011,6,28310.0,119.0,119.0
ME,2011,7,14569.0,28310.0,119.0
ME,2011,8,12363.0,14569.0,119.0
ME,2011,9,2359.0,12363.0,119.0
ME,2011,10,2359.0,2359.0,119.0
ME,2011,11,2359.0,2359.0,119.0
ME,2011,12,2359.0,2359.0,119.0
ME,2012,1,2359.0,2359.0,119.0
ME,2012,2,2359.0,2359.0,119.0
ME,2012,3,2359.0,2359.0,119.0
ME,2012,4,2359.0,2359.0,119.0
ME,2012,5,230.0,2359.0,119.0
ME,2012,6,1326.0,230.0,28310.0
